CurrentValue,FID
184900,3803
211300,3804
265000,3805
822900,3806
246000,3807
1158100,3808
599700,3809
424200,3810
130700,3811
403900,3812
295700,3813
233700,3814
879100,3815
191700,3816
221500,3817
149500,3818
942400,3819
189400,3820
379200,3821
247600,3822
299800,3823
145500,3824
437700,3825
126100,3826
4958700,3827
350000,3828
141900,3829
142900,3830
138500,3831
330600,3832
278100,3833
706800,3834
343500,3835
189500,3836
61400,3837
170600,3838
548100,3839
138500,3840
226700,3841
217400,3842
383600,3843
480800,3844
164900,3845
188400,3846
384300,3847
287700,3848
260500,3849
223700,3850
335400,3851
241100,3852
411600,3853
206500,3854
184000,3855
145600,3856
189100,3857
204700,3858
222800,3859
390900,3860
349100,3861
203100,3862
200600,3863
221700,3864
246600,3865
126100,3866
0,3867
64700,3868
522500,3869
489700,3870
269000,3871
235800,3872
789300,3873
208700,3874
5000,3875
962400,3876
145900,3877
27400,3878
331000,3879
317000,3880
290200,3881
320800,3882
183500,3883
4000,3884
827700,3885
219000,3886
1069300,3887
507900,3888
130800,3889
264500,3890
195700,3891
5000,3892
126100,3893
408600,3894
618000,3895
244400,3896
106447,3897
237200,3898
206900,3899
217500,3900
118440,3901
136800,3902
104400,3903
201600,3904
262000,3905
221900,3906
104872,3907
11765400,3908
308600,3909
75900,3910
192300,3911
755800,3912
905900,3913
1044800,3914
220300,3915
200300,3916
419925,3917
138000,3918
195000,3919
407400,3920
358900,3921
210500,3922
279800,3923
256700,3924
262900,3925
210100,3926
298500,3927
329500,3928
344700,3929
149900,3930
332900,3931
134100,3932
298300,3933
235000,3934
88389,3935
499688,3936
9001300,3937
254900,3938
149000,3939
261900,3940
3310500,3941
251300,3942
250800,3943
193700,3944
420700,3945
168100,3946
179100,3947
194300,3948
135300,3949
278000,3950
240300,3951
210600,3952
157800,3953
3600000,3954
304900,3955
376100,3956
247900,3957
144200,3958
206100,3959
138100,3960
495500,3961
233700,3962
289900,3963
183100,3964
189100,3965
312300,3966
220700,3967
96400,3968
100777,3969
213600,3970
224100,3971
265000,3972
191000,3973
313800,3974
237200,3975
155900,3976
174000,3977
420300,3978
851300,3979
216600,3980
318700,3981
176000,3982
639959,3983
173600,3984
166100,3985
210200,3986
526900,3987
300600,3988
301800,3989
399100,3990
1224000,3991
229100,3992
678400,3993
244400,3994
281200,3995
160300,3996
301100,3997
326800,3998
140000,3999
169900,4000
201300,4001
149500,4002
472600,4003
242800,4004
253100,4005
204000,4006
214400,4007
150300,4008
228600,4009
480900,4010
208700,4011
1570300,4012
188200,4013
219800,4014
1048300,4015
170600,4016
1782500,4017
306300,4018
555200,4019
156800,4020
807800,4021
350300,4022
171000,4023
274700,4024
308200,4025
107352,4026
386400,4027
320200,4028
307500,4029
961500,4030
198500,4031
256800,4032
231200,4033
200700,4034
338900,4035
951300,4036
231700,4037
232500,4038
250900,4039
14649300,4040
576800,4041
143300,4042
305800,4043
205000,4044
187300,4045
355100,4046
379400,4047
348200,4048
305800,4049
301200,4050
620400,4051
598100,4052
319600,4053
8200,4054
267000,4055
5000,4056
831000,4057
119677,4058
353500,4059
112500,4060
388000,4061
239400,4062
185500,4063
340500,4064
184000,4065
192900,4066
175400,4067
316100,4068
126600,4069
148600,4070
223700,4071
203700,4072
187300,4073
354800,4074
112500,4075
207700,4076
233800,4077
198500,4078
2662900,4079
1027800,4080
205600,4081
377900,4082
427300,4083
95700,4084
226600,4085
202100,4086
259600,4087
191600,4088
296300,4089
184800,4090
107400,4091
192300,4092
214400,4093
5000,4094
301200,4095
192500,4096
245500,4097
209600,4098
1712400,4099
271300,4100
242200,4101
220300,4102
293600,4103
401200,4104
230600,4105
858500,4106
279900,4107
77409,4108
658800,4109
249200,4110
422200,4111
237400,4112
880000,4113
238600,4114
665700,4115
205400,4116
170400,4117
201400,4118
327000,4119
244200,4120
164000,4121
200200,4122
425000,4123
112300,4124
460700,4125
353792,4126
463600,4127
340100,4128
536600,4129
149500,4130
202100,4131
183900,4132
234100,4133
165600,4134
3934900,4135
360100,4136
180200,4137
153600,4138
159000,4139
445400,4140
198000,4141
355600,4142
301000,4143
430000,4144
320300,4145
167400,4146
248200,4147
294600,4148
112500,4149
216100,4150
302800,4151
236900,4152
1707700,4153
5500,4154
307200,4155
7800,4156
246600,4157
1010500,4158
188800,4159
213700,4160
138500,4161
368300,4162
231200,4163
381500,4164
194700,4165
231000,4166
169900,4167
241100,4168
138500,4169
413900,4170
0,4171
355400,4172
204600,4173
221900,4174
541100,4175
272800,4176
186500,4177
131700,4178
5000,4179
201000,4180
211400,4181
583700,4182
251000,4183
218500,4184
205600,4185
128560,4186
249900,4187
275000,4188
287800,4189
300900,4190
250000,4191
251400,4192
525000,4193
365500,4194
32427000,4195
247200,4196
193900,4197
149900,4198
210200,4199
187300,4200
204000,4201
297500,4202
136800,4203
203200,4204
152600,4205
179600,4206
180500,4207
1440300,4208
407500,4209
232500,4210
567200,4211
193000,4212
150100,4213
383700,4214
226800,4215
201300,4216
254300,4217
166200,4218
421900,4219
118700,4220
289700,4221
240000,4222
303200,4223
226900,4224
212200,4225
1119000,4226
182000,4227
182300,4228
223900,4229
238900,4230
199000,4231
448300,4232
2470000,4233
231200,4234
445800,4235
888200,4236
416100,4237
471900,4238
247900,4239
379600,4240
171900,4241
199700,4242
5859100,4243
195400,4244
438500,4245
277000,4246
246600,4247
229700,4248
296800,4249
138900,4250
532900,4251
235100,4252
164000,4253
30600,4254
277000,4255
229400,4256
176300,4257
198600,4258
291800,4259
190900,4260
980500,4261
290400,4262
281500,4263
249600,4264
239400,4265
242400,4266
231900,4267
210400,4268
26300,4269
196000,4270
732500,4271
398200,4272
4755200,4273
241600,4274
1287100,4275
211000,4276
225300,4277
133700,4278
290000,4279
332100,4280
178500,4281
5000,4282
135600,4283
186700,4284
379900,4285
498700,4286
5255500,4287
475200,4288
298200,4289
138500,4290
176300,4291
326400,4292
172000,4293
205000,4294
25933400,4295
200500,4296
492500,4297
283700,4298
184600,4299
197500,4300
271600,4301
193900,4302
153900,4303
205100,4304
196000,4305
1310000,4306
176700,4307
172200,4308
110000,4309
4980200,4310
138500,4311
177000,4312
443700,4313
213500,4314
163300,4315
196300,4316
326700,4317
279100,4318
141500,4319
184600,4320
5000,4321
288300,4322
18400,4323
204000,4324
245700,4325
104500,4326
341300,4327
281200,4328
220400,4329
568600,4330
463900,4331
187500,4332
170100,4333
170400,4334
246300,4335
725600,4336
229400,4337
87255,4338
4050000,4339
331900,4340
599600,4341
264400,4342
197500,4343
428700,4344
0,4345
310600,4346
231900,4347
5000,4348
401400,4349
153900,4350
252900,4351
2180600,4352
188300,4353
269500,4354
298100,4355
240300,4356
218400,4357
270100,4358
219300,4359
138500,4360
238200,4361
258800,4362
246400,4363
217300,4364
299600,4365
223600,4366
673500,4367
182900,4368
283500,4369
333400,4370
1024700,4371
236600,4372
5900,4373
198200,4374
330800,4375
614200,4376
173800,4377
143500,4378
614400,4379
218500,4380
146700,4381
201500,4382
154500,4383
263800,4384
133700,4385
0,4386
217400,4387
348100,4388
493700,4389
5000,4390
207600,4391
200700,4392
210600,4393
1099500,4394
372200,4395
205100,4396
276600,4397
305100,4398
390900,4399
376300,4400
2014100,4401
358100,4402
1256300,4403
234900,4405
193000,4406
467700,4407
208500,4408
72700,4409
108486,4410
386200,4411
215700,4412
268376,4413
175200,4414
415400,4415
277000,4416
219000,4417
351900,4418
614100,4419
225700,4420
234100,4421
110000,4422
271300,4423
453500,4424
295600,4425
250900,4426
407800,4427
300900,4428
240300,4429
248300,4430
492300,4431
152200,4432
361200,4433
237000,4434
445900,4435
88704,4436
200500,4437
225000,4438
273700,4439
339400,4440
617700,4441
432100,4442
240800,4443
198600,4444
381900,4445
1504800,4446
191100,4447
530200,4448
263400,4449
45700,4450
466600,4451
224900,4452
198800,4453
625600,4454
269100,4455
495900,4456
226800,4457
84231,4458
337900,4459
389300,4460
220500,4461
252900,4462
326700,4463
141500,4464
62400,4465
232700,4466
189400,4467
172700,4468
126600,4469
114889,4470
201900,4471
352700,4472
189200,4473
277300,4474
88200,4475
344000,4476
1087100,4477
150400,4478
307700,4479
549400,4480
276200,4481
760700,4482
293600,4483
160700,4484
196000,4485
385600,4486
217700,4487
218000,4488
281000,4489
1203700,4490
212200,4491
189000,4492
360300,4493
174000,4494
197400,4495
160200,4496
241900,4497
325900,4498
661600,4499
181600,4500
336700,4501
593900,4502
251500,4503
225400,4504
279100,4505
720800,4506
229800,4507
165300,4508
501500,4509
206000,4510
267100,4511
320500,4512
194000,4513
474300,4514
253100,4515
301500,4516
178600,4517
215500,4518
623900,4519
335500,4520
525000,4521
359700,4522
1244700,4523
199600,4524
324300,4525
230900,4526
384500,4527
199500,4528
206600,4529
411000,4530
240300,4531
218800,4532
112900,4533
1002100,4534
219700,4535
244700,4536
349200,4537
900,4538
208700,4539
196700,4540
143500,4541
4700,4542
234400,4543
487800,4544
87700,4545
212300,4546
238300,4547
206300,4548
133700,4549
385400,4550
196100,4551
209200,4552
154900,4553
4069500,4554
109156,4555
126900,4556
1218400,4557
366100,4558
210400,4559
226300,4560
218500,4561
528600,4562
176600,4563
215100,4564
157600,4565
199600,4566
287200,4567
223500,4568
2903000,4569
183300,4570
231600,4571
414500,4572
198500,4573
306900,4574
170600,4575
254400,4576
267700,4577
408300,4578
257900,4579
314800,4580
160700,4581
248000,4582
510900,4583
177100,4584
405000,4585
194800,4586
225400,4587
287700,4588
221600,4589
328900,4590
207100,4591
350300,4592
276100,4593
224300,4594
258800,4595
600200,4596
216500,4597
283700,4598
195800,4599
264500,4600
405800,4601
391500,4602
313600,4603
261500,4604
149500,4605
190000,4606
482100,4607
524100,4608
254400,4609
214600,4610
123800,4611
344000,4612
202900,4613
154900,4614
98600,4615
383700,4616
6145000,4617
206000,4619
27000,4620
719600,4621
343700,4622
306000,4623
299300,4624
314800,4625
276100,4626
427700,4627
278700,4628
322300,4629
381700,4630
5000,4631
114133,4632
228200,4633
367100,4634
323700,4635
187800,4636
220800,4637
209100,4638
539900,4639
274400,4640
294700,4641
201800,4642
120748,4643
358500,4644
382300,4645
240700,4646
202300,4647
103118,4648
190400,4649
1200000,4650
253300,4651
162700,4652
150100,4653
269400,4654
1599600,4655
192400,4656
526900,4657
100800,4658
523300,4659
284600,4660
267600,4661
391300,4662
130200,4663
211800,4664
136100,4665
252200,4666
1247100,4667
272000,4668
181700,4669
404700,4670
281400,4671
667800,4672
373200,4673
256100,4674
137400,4675
228200,4676
207900,4677
216400,4678
178900,4679
376100,4680
226900,4681
230700,4682
283900,4683
182400,4684
512800,4685
222800,4686
311300,4687
343800,4688
209500,4689
259600,4690
292300,4691
199400,4692
181500,4693
298100,4694
513000,4695
262100,4696
311300,4697
93700,4698
538500,4699
181400,4700
126100,4701
317000,4702
206900,4703
202500,4704
242800,4705
201200,4706
209800,4707
339400,4708
235100,4709
149500,4710
341800,4711
87507,4712
312600,4713
340500,4714
541100,4715
0,4716
335700,4717
320200,4718
732800,4719
221800,4720
264300,4721
189700,4722
308100,4723
200500,4724
193300,4725
455800,4726
168100,4727
238900,4728
113500,4729
199000,4730
711100,4731
248100,4732
202200,4733
330500,4734
360400,4735
149500,4736
140800,4737
216000,4738
382300,4739
111200,4740
576900,4741
258400,4742
207700,4743
189400,4744
212900,4745
141200,4746
185500,4747
305900,4748
264100,4749
201800,4750
351100,4751
216000,4752
217100,4753
786500,4754
458100,4755
258100,4756
3138100,4757
220500,4758
334300,4759
530000,4760
216700,4761
389500,4762
246300,4763
225300,4764
5000,4765
417700,4766
206900,4767
272100,4768
193600,4769
414300,4770
188600,4771
225200,4772
0,4773
296800,4774
96200,4775
154600,4776
0,4777
3825900,4778
279900,4779
187300,4780
195000,4781
249400,4782
2452500,4783
249400,4784
220200,4785
193700,4786
54600,4787
0,4788
275000,4789
183200,4790
211400,4791
221100,4792
1400,4793
178300,4794
140000,4795
233100,4796
210100,4797
269600,4798
195100,4799
277400,4800
190500,4801
193600,4802
1022500,4803
188400,4804
196800,4805
278600,4806
272300,4807
206800,4808
247700,4809
196300,4810
767000,4811
269100,4812
26960800,4813
209900,4814
204500,4815
588700,4816
191800,4817
308500,4818
211700,4819
278000,4820
246500,4821
61400,4822
271600,4823
186300,4824
253500,4825
196000,4826
238200,4827
268300,4828
126900,4829
1225000,4830
177300,4831
299700,4832
156100,4833
263200,4834
193500,4835
1160600,4836
290800,4837
214800,4838
9000,4839
314300,4840
7060000,4841
178100,4842
215800,4843
68400,4844
199300,4845
301000,4846
234300,4847
138500,4848
287100,4849
193400,4850
347400,4851
271800,4852
138500,4853
3400,4854
725700,4855
324800,4856
176500,4857
362100,4858
163300,4859
3200,4860
34700,4861
318800,4862
363700,4863
183400,4864
1950400,4865
196900,4866
141500,4867
202200,4868
283600,4869
275500,4870
174300,4871
199200,4872
177800,4873
399800,4874
212300,4875
140000,4876
322000,4877
333700,4878
149900,4879
212100,4880
130700,4881
237200,4882
230800,4883
238300,4884
352700,4885
346600,4886
166950,4887
226200,4888
526200,4889
203700,4890
250100,4891
273100,4892
187300,4893
340300,4894
377500,4895
555100,4896
186400,4897
17200,4898
303200,4899
262500,4900
214100,4901
254600,4902
321400,4903
28859900,4904
73100,4905
242600,4906
250500,4907
538900,4908
294000,4909
197500,4910
174200,4911
738500,4912
95926,4913
193300,4914
148600,4915
19000,4916
1526200,4917
182500,4918
367900,4919
119900,4920
148600,4921
7830000,4922
177700,4923
306800,4924
215700,4925
168600,4926
322100,4927
168600,4928
267600,4929
199100,4930
319900,4931
263400,4932
213100,4933
207200,4934
150900,4935
193600,4936
216200,4937
215800,4938
320300,4939
177200,4940
443900,4941
199500,4942
146700,4943
230300,4944
61400,4945
382300,4946
422800,4947
170400,4948
234800,4949
1987300,4950
219900,4951
232500,4952
299200,4953
169300,4954
201000,4955
7500,4956
197800,4957
4341700,4958
581400,4959
183100,4960
187400,4961
214000,4962
229700,4963
158500,4964
298500,4965
809100,4966
273900,4967
134600,4968
233400,4969
126100,4970
206500,4971
125400,4972
273300,4973
196000,4974
126100,4975
231300,4976
475200,4977
222900,4978
238000,4979
240300,4980
104400,4981
356800,4982
204600,4983
180500,4984
216800,4985
87255,4986
224900,4987
129000,4988
178200,4989
226500,4990
419300,4991
391800,4992
216400,4993
252100,4994
396200,4995
138500,4996
256600,4997
327500,4998
196000,4999
945100,5000
208400,5001
450200,5002
271200,5003
317100,5004
207300,5005
278200,5006
354100,5007
145900,5008
1217500,5009
696100,5010
205800,5011
515600,5012
487400,5013
4100,5014
331200,5015
214500,5016
275200,5017
240300,5018
775700,5019
337700,5020
233300,5021
211600,5022
213100,5023
216400,5024
247600,5025
252000,5026
532900,5027
215500,5028
184200,5029
107500,5030
165700,5031
241100,5032
213000,5033
263300,5034
177000,5035
397300,5036
387600,5037
221500,5038
138500,5039
227500,5040
247700,5041
196900,5042
331700,5043
495100,5044
213500,5045
1722300,5046
216100,5047
214900,5048
17400,5049
332500,5050
180300,5051
229700,5052
896169,5053
193600,5054
235000,5055
260000,5056
207500,5057
536300,5058
180700,5059
360200,5060
859800,5061
849400,5062
331200,5063
154400,5064
342400,5065
1180900,5066
205700,5067
140990,5068
225200,5069
390000,5070
180100,5071
179600,5072
1590900,5073
199200,5074
157600,5075
159900,5076
239700,5077
194100,5078
578700,5079
402300,5080
601100,5081
486800,5082
206800,5083
300000,5084
172400,5085
170200,5086
220500,5087
240300,5088
175300,5089
302300,5090
395500,5091
728600,5092
3586100,5093
127000,5094
194500,5095
186600,5096
186000,5097
205700,5098
170400,5099
193300,5100
178500,5101
5640400,5102
359000,5103
547900,5104
196600,5105
2037900,5106
250400,5107
217100,5108
140400,5109
283200,5110
5000,5111
619900,5112
181800,5113
269400,5114
155400,5115
278600,5116
297400,5117
253900,5118
230800,5119
148600,5120
0,5121
152800,5122
3435500,5123
207100,5124
174900,5125
118440,5126
195900,5127
306500,5128
723300,5129
226500,5130
199600,5131
252100,5132
259400,5133
138500,5134
771900,5135
205400,5136
2243200,5137
288600,5138
282900,5139
239300,5140
408700,5141
172700,5142
178100,5143
219000,5144
112300,5145
259100,5146
292900,5147
206800,5148
9300,5149
146700,5150
204300,5151
372200,5152
213400,5153
184200,5154
6157500,5155
208600,5156
232800,5157
181200,5158
211200,5159
221500,5160
138500,5161
304300,5162
181200,5163
192400,5164
189000,5165
245900,5166
247200,5167
191700,5168
291800,5169
261200,5170
5251600,5171
282700,5172
273200,5173
211100,5174
915400,5175
424000,5176
383100,5177
368800,5178
194100,5179
305200,5180
2664900,5181
216100,5182
216100,5183
229700,5184
259000,5185
207800,5186
171700,5187
192800,5188
220900,5189
200900,5190
470000,5191
288000,5192
202100,5193
206800,5194
1051600,5195
3863900,5196
7300,5197
218900,5198
214800,5199
5000,5200
202200,5201
181300,5202
214700,5203
205200,5204
454500,5205
27000,5206
147400,5207
396600,5208
194600,5209
172300,5210
200700,5211
224900,5212
223900,5213
255700,5214
522800,5215
264300,5216
214200,5217
214200,5218
229600,5219
126900,5220
173500,5221
116653,5222
51700,5223
177900,5224
120000,5225
110900,5226
215500,5227
312400,5228
291300,5229
222300,5230
204300,5231
225400,5232
38500,5233
409300,5234
344500,5235
32000,5236
219400,5237
293500,5238
437300,5239
191500,5240
172200,5241
717600,5242
246700,5243
206000,5244
361699,5245
1479800,5246
364400,5247
135900,5248
94200,5249
466700,5250
112300,5251
87500,5252
274200,5253
236400,5254
190500,5255
144900,5256
150100,5257
948620,5258
190400,5259
216000,5260
313800,5261
266400,5262
267500,5263
318900,5264
215500,5265
448100,5266
213200,5267
362500,5268
180300,5269
376200,5270
138000,5271
203000,5272
384300,5273
363700,5274
226900,5275
905800,5276
537700,5277
106573,5278
523800,5279
490700,5280
174400,5281
360400,5282
170400,5283
186600,5284
363300,5285
209800,5286
210300,5287
196900,5288
268800,5289
261100,5290
168700,5291
184600,5292
213100,5293
193200,5294
135200,5295
201200,5296
295000,5297
240300,5298
143500,5299
20107400,5300
2680600,5301
1182300,5302
177200,5303
2808600,5304
329300,5305
138500,5306
253800,5307
257600,5308
100800,5309
501800,5310
267400,5311
203400,5312
182800,5313
576300,5314
269200,5315
253800,5316
235200,5317
360800,5318
190300,5319
189700,5320
241400,5321
206300,5322
198600,5323
400700,5324
108211,5325
193600,5326
182100,5327
153800,5328
234900,5329
201600,5330
147400,5331
178000,5332
397500,5333
170500,5334
460100,5335
149000,5336
7721200,5337
225800,5338
173900,5339
279500,5340
245700,5341
192100,5342
300900,5343
1959900,5344
194000,5345
262700,5346
220100,5347
382000,5348
262700,5349
218800,5350
189200,5351
111000,5352
198600,5353
433900,5354
264700,5355
201600,5356
231900,5357
587100,5358
121800,5359
201300,5360
384900,5361
238600,5362
216800,5363
351500,5364
227000,5365
138500,5366
191700,5367
200500,5368
226200,5369
232800,5370
557700,5371
111200,5372
242200,5373
206100,5374
291600,5375
382000,5376
230900,5377
201300,5378
217500,5379
120600,5380
494500,5381
220900,5382
229500,5383
349900,5384
234600,5385
439500,5386
141500,5387
171500,5388
260400,5389
226400,5390
5000,5391
72000,5392
191400,5393
272400,5394
364500,5395
256000,5396
203200,5397
138500,5398
2686800,5399
257400,5400
296400,5401
486600,5402
278500,5403
318500,5404
323600,5405
226100,5406
140000,5407
1554300,5408
265000,5409
186100,5410
154200,5411
467500,5412
229000,5413
11074200,5414
215100,5415
172700,5416
182100,5417
800300,5418
536500,5419
109500,5420
262500,5421
195100,5422
284800,5423
269900,5424
5000,5425
5000,5426
386800,5427
189300,5428
138900,5429
261300,5430
250700,5431
264300,5432
317700,5433
264300,5434
33200,5435
159300,5436
197000,5437
617400,5438
284800,5439
286100,5440
200000,5441
230300,5442
209500,5443
276300,5444
208000,5445
146700,5446
424000,5447
168400,5448
150900,5449
730900,5450
280500,5451
257100,5452
191900,5453
426800,5454
273500,5455
194900,5456
211000,5457
216100,5458
135300,5459
96600,5460
170500,5461
148700,5462
252900,5463
136498,5464
3575300,5465
199700,5466
193100,5467
147200,5468
862100,5469
174100,5470
332800,5471
373300,5472
432800,5473
266500,5474
176200,5475
306200,5476
386900,5477
204800,5478
123120,5479
309100,5480
356700,5481
936200,5482
138500,5483
162000,5484
298000,5485
205000,5486
227200,5487
245100,5488
236200,5489
185200,5490
146700,5491
23800,5492
360000,5493
566500,5494
277900,5495
409300,5496
300700,5497
601200,5498
1373800,5499
494000,5500
364000,5501
33948400,5502
322900,5503
317200,5504
228200,5505
243100,5506
164400,5507
226400,5508
154400,5509
186400,5510
184200,5511
201000,5512
197000,5513
204800,5514
153800,5515
190400,5516
126900,5517
288200,5518
210500,5519
375700,5520
182500,5521
194600,5522
154800,5523
283400,5524
204200,5525
194500,5526
240700,5527
203700,5528
197600,5529
7882300,5530
321100,5531
315500,5532
169000,5533
218200,5534
220900,5535
187600,5536
270800,5537
495900,5538
4475700,5539
366000,5540
48200,5541
284700,5542
0,5543
145900,5544
139700,5545
231000,5546
479200,5547
443400,5548
72300,5549
198900,5550
138500,5551
194200,5552
249700,5553
218000,5554
254400,5555
265000,5556
179400,5557
383300,5558
123394,5559
336700,5560
194700,5561
198900,5562
190200,5563
106510,5564
216500,5565
207500,5566
317400,5567
218500,5568
473100,5569
197200,5570
538400,5571
200300,5572
1082300,5573
203700,5574
149700,5575
205300,5576
217000,5577
2152300,5578
4583500,5579
976200,5580
9784000,5581
324800,5582
155200,5583
496700,5584
431600,5585
137000,5586
181200,5587
1110100,5588
1622400,5589
464600,5590
275800,5591
199400,5592
303900,5593
299600,5594
248300,5595
600000,5596
207400,5597
460800,5598
193400,5599
375400,5600
652200,5601
220900,5602
6074200,5603
301800,5604
205100,5605
1188000,5606
117900,5607
226600,5608
259100,5609
434400,5610
360100,5611
1150481,5612
0,5613
190200,5614
8200,5615
234100,5616
131600,5617
194900,5618
221400,5619
483700,5620
198200,5621
170500,5622
253900,5623
266300,5624
255000,5625
371000,5626
474500,5627
302700,5628
213800,5629
94300,5630
372900,5631
279100,5632
218400,5633
0,5634
409900,5635
1002100,5636
168100,5637
540000,5638
372300,5639
252800,5640
221500,5641
206000,5642
203700,5643
201300,5644
245500,5645
162500,5646
153500,5647
388000,5648
232500,5649
374800,5650
2300,5651
197200,5652
163100,5653
186800,5654
283800,5655
187600,5656
33760500,5657
240100,5658
220000,5659
279200,5660
208800,5661
129400,5662
296100,5663
345100,5664
350000,5665
138500,5666
1690800,5667
239700,5668
268100,5669
211900,5670
1048000,5671
303200,5672
306700,5673
155200,5674
559700,5675
138900,5676
5000,5677
384300,5678
293000,5679
221400,5680
407200,5681
220700,5682
126100,5683
138500,5684
9704800,5685
264300,5686
208400,5687
265500,5688
204100,5689
465000,5690
593700,5691
479800,5692
253300,5693
170400,5694
185000,5695
334500,5696
758000,5697
502700,5698
250200,5699
114000,5700
178500,5701
1347300,5702
629100,5703
183000,5704
295800,5705
250400,5706
355800,5707
268200,5708
241500,5709
220100,5710
232800,5711
290000,5712
261000,5713
354200,5714
305000,5715
318400,5716
246400,5717
61400,5718
191600,5719
275700,5720
238300,5721
208400,5722
270400,5723
171400,5724
147600,5725
248900,5726
259900,5727
273300,5728
282000,5729
170400,5730
196600,5731
216100,5732
1122900,5733
511600,5734
183900,5735
232700,5736
215400,5737
329000,5738
236100,5739
455300,5740
5700,5741
340900,5742
245400,5743
2623000,5744
319600,5745
133938,5746
254000,5747
283900,5748
275400,5749
421000,5750
278300,5751
137400,5752
485300,5753
178600,5754
197400,5755
349800,5756
217700,5757
198800,5758
179500,5759
12200,5760
254000,5761
197000,5762
207000,5763
248700,5764
208500,5765
239400,5766
187500,5767
234500,5768
420700,5769
0,5770
294600,5771
355500,5772
232700,5773
222000,5774
329600,5775
217500,5776
138900,5777
370900,5778
205600,5779
231300,5780
429100,5781
427500,5782
392000,5783
475000,5784
347700,5785
233600,5786
187100,5787
286400,5788
361300,5789
652300,5790
1080800,5791
191900,5792
277200,5793
180300,5794
201900,5795
267600,5796
289200,5797
293600,5798
5000,5799
126900,5800
119900,5801
847200,5802
183200,5803
187400,5804
193700,5805
0,5806
219800,5807
745100,5808
191300,5809
245700,5810
371800,5811
207500,5812
158000,5813
321900,5814
242500,5815
438300,5816
201300,5817
182600,5818
306200,5819
217500,5820
213400,5821
332800,5822
433200,5823
483700,5824
140500,5825
283500,5826
236100,5827
151300,5828
333100,5829
292900,5830
208300,5831
161400,5832
214500,5833
169100,5834
206500,5835
366500,5836
316100,5837
244200,5838
226000,5839
175400,5840
142798,5841
484400,5842
214200,5843
936400,5844
221500,5845
268300,5846
208600,5847
259500,5848
219400,5849
547000,5850
400700,5851
261400,5852
253400,5853
10371000,5854
238000,5855
263500,5856
201100,5857
311700,5858
162200,5859
980300,5860
192400,5861
192800,5862
839500,5863
299400,5864
173100,5865
270100,5866
289600,5867
184000,5868
491400,5869
192800,5870
474500,5871
210900,5872
234400,5873
141813,5874
202100,5875
344100,5876
215500,5877
69900,5878
193700,5879
307100,5880
184000,5881
273400,5882
215500,5883
348600,5884
209100,5885
320400,5886
363300,5887
283500,5888
1071100,5889
2082500,5890
281300,5891
410200,5892
1767100,5893
203300,5894
180100,5895
294100,5896
2262900,5897
337600,5898
230000,5899
337300,5900
380700,5901
151510,5902
156300,5903
228600,5904
430000,5905
466700,5906
372800,5907
172200,5908
206000,5909
286600,5910
1721500,5911
182500,5912
267000,5913
270300,5914
263000,5915
186200,5916
221800,5917
14100,5918
240300,5919
264400,5920
354800,5921
242100,5922
5000,5923
5405100,5924
300900,5925
297500,5926
308300,5927
454800,5928
209900,5929
430700,5930
9000,5931
275800,5932
5039021,5933
243600,5934
211400,5935
210000,5936
267400,5937
258800,5938
174700,5939
618200,5940
512500,5941
177000,5942
252800,5943
238300,5944
294600,5945
17966300,5946
92421,5947
271900,5948
205900,5949
173200,5950
140000,5951
178300,5952
580300,5953
241300,5954
196000,5955
150100,5956
333100,5957
504400,5958
222100,5959
332800,5960
205300,5961
0,5962
186300,5963
219300,5964
166950,5965
347300,5966
22800,5967
537200,5968
190600,5969
256300,5970
180200,5971
173500,5972
375200,5973
335300,5974
2197300,5975
581200,5976
360600,5977
239100,5978
138500,5979
188500,5980
234900,5981
319400,5982
361900,5983
199300,5984
150300,5985
319900,5986
200200,5987
194400,5988
738800,5989
302500,5990
204900,5991
369200,5992
138500,5993
170400,5994
322100,5995
170400,5996
346900,5997
5495800,5998
200600,5999
171900,6000
303300,7001
183100,7002
22600,7003
209500,7004
171000,7005
198100,7006
182600,7007
140500,7008
410700,7009
113500,7010
176700,7011
741200,7012
291500,7013
199400,7014
163700,7015
1433300,7016
303100,7017
196400,7018
234800,7019
220600,7020
228400,7021
256500,7022
712200,7023
0,7024
443600,7025
285300,7026
141500,7027
358200,7028
210900,7029
85900,7030
201900,7031
556900,7032
1494700,7033
203500,7034
449400,7035
360400,7036
219900,7037
198100,7038
282100,7039
227700,7040
148600,7041
171927,7042
180300,7043
1101200,7044
203800,7045
126900,7046
255200,7047
983800,7048
414600,7049
283400,7050
219500,7051
214500,7052
203100,7053
179300,7054
226400,7055
258100,7056
216700,7057
218300,7058
5000,7059
792400,7060
180700,7061
243100,7062
196800,7063
707100,7064
318500,7065
281000,7066
233400,7067
185600,7068
393500,7069
237100,7070
249200,7071
194300,7072
225500,7073
392800,7074
178600,7075
176200,7076
295700,7077
218700,7078
170100,7079
264300,7080
406600,7081
438200,7082
196600,7083
250500,7084
215900,7085
357700,7086
146700,7087
223600,7088
211300,7089
234800,7090
663800,7091
0,7092
252900,7093
185600,7094
193300,7095
207400,7096
301000,7097
543400,7098
230300,7099
565900,7100
247200,7101
238800,7102
176500,7103
419200,7104
201700,7105
426700,7106
221800,7107
142100,7108
276400,7109
186000,7110
119056,7111
571600,7112
557400,7113
139300,7114
227300,7115
181900,7116
98500,7117
1092200,7118
