TotalGrossArea,FID
1250,7235
2052,7236
5434,7237
5736,7238
2424,7239
5718,7240
3846,7241
2332,7242
2860,7243
1104,7244
3330,7245
2368,7246
4982,7247
646,7248
9642,7249
5882,7250
0,7251
2571,7252
4059,7253
0,7254
8700,7255
3199,7256
2592,7257
4200,7258
2704,7259
2656,7260
3189,7261
5035,7262
2492,7263
1952,7264
5057,7265
1524,7266
2984,7267
2122,7268
0,7269
5104,7270
7889,7271
3828,7272
5021,7273
2517,7274
3061,7275
2072,7276
4436,7277
2400,7278
2264,7279
5354,7280
1498,7281
2246,7282
5183,7283
2232,7284
4232,7285
1938,7286
0,7287
2923,7288
3284,7289
3104,7290
3804,7291
3832,7292
3284,7293
1680,7294
3022,7295
3748,7296
0,7297
1045,7298
2760,7299
3658,7300
169361,7301
2260,7302
445,7303
3610,7304
3492,7305
2033,7306
917,7307
4702,7308
2507,7309
2566,7310
6674,7311
3816,7312
5096,7313
4672,7314
2916,7315
2626,7316
3885,7317
2692,7318
5286,7319
2868,7320
3130,7321
2160,7322
48384,7323
2804,7324
1920,7325
3954,7326
6160,7327
7230,7328
1456,7329
2412,7330
2416,7331
2250,7332
2646,7333
2173,7334
2546,7335
6183,7336
2995,7337
2907,7338
1905,7339
3138,7340
3100,7341
2492,7342
2328,7343
5947,7344
2928,7345
4489,7346
3178,7347
3200,7348
2324,7349
3726,7350
0,7351
4758,7352
4406,7353
2370,7354
1054,7355
1802,7356
12700,7357
2984,7358
5508,7359
11169,7360
256368,7361
2052,7362
2695,7363
2542,7364
1799,7365
2038,7366
1800,7367
3611,7368
2682,7369
2692,7370
1476,7371
3958,7372
2380,7373
4848,7374
10310,7375
4366,7376
3714,7377
1680,7378
3279,7379
2246,7380
2453,7381
1428,7382
3452,7383
1680,7384
2770,7385
2566,7386
4208,7387
4732,7388
2202,7389
14228,7390
3612,7391
1398,7392
2562,7393
7973,7394
5048,7395
2202,7396
6287,7397
2716,7398
55976,7399
3564,7400
5509,7401
4115,7402
15624,7403
1934,7404
2868,7405
0,7406
1196,7407
3291,7408
2202,7409
1825,7410
2480,7411
2956,7412
1428,7413
4255,7414
1540,7415
2828,7416
2952,7417
2133,7418
3414,7419
2000,7420
2760,7421
0,7422
2656,7423
864,7424
2889,7425
8144,7426
2052,7427
1428,7428
2090,7429
3620,7430
2224,7431
3386,7432
24924,7433
2274,7434
6112,7435
3393,7436
6293,7437
4660,7438
2752,7439
2552,7440
2762,7441
2280,7442
3656,7443
2388,7444
3380,7445
2160,7446
3660,7447
1960,7448
2490,7449
10218,7450
641,7451
3653,7452
2835,7453
4005,7454
3268,7455
1680,7456
2955,7457
2817,7458
924,7459
3984,7460
7200,7461
3350,7462
6244,7463
1540,7464
33987,7465
4456,7466
3932,7467
1540,7468
3202,7469
3710,7470
3100,7471
8229,7472
3125,7473
5360,7474
0,7475
3552,7476
2744,7477
3180,7478
3028,7479
2694,7480
2887,7481
1040,7482
5820,7483
2212,7484
4833,7485
1446,7486
2602,7487
2911,7488
5214,7489
4416,7490
4101,7491
1216,7492
3748,7493
3818,7494
1986,7495
2403,7496
10550,7497
2868,7498
2442,7499
26781,7500
0,7501
3934,7502
7631,7503
2998,7504
3707,7505
4048,7506
5981,7507
6364,7508
0,7509
3537,7510
3202,7511
2632,7512
976,7513
2049,7514
4709,7515
2978,7516
3325,7517
2147,7518
1498,7519
3486,7520
0,7521
2415,7522
784,7523
3634,7524
3084,7525
37651,7526
2649,7527
5160,7528
6374,7529
2458,7530
4932,7531
1944,7532
3619,7533
2430,7534
3592,7535
51028,7536
3912,7537
2768,7538
6660,7539
3350,7540
7600,7541
0,7542
3488,7543
5836,7544
4804,7545
1796,7546
4462,7547
5504,7548
1148,7549
52277,7550
1728,7551
760,7552
4524,7553
1144,7554
8766,7555
682,7556
7233,7557
4388,7558
1735,7559
3032,7560
4140,7561
4429,7562
4364,7563
2240,7564
3318,7565
4091,7566
7007,7567
5810,7568
3188,7569
3779,7570
1498,7571
2986,7572
4151,7573
4164,7574
3081,7575
6172,7576
8040,7577
1968,7578
2752,7579
4136,7580
3736,7581
5119,7582
2712,7583
3763,7584
1540,7585
3081,7586
7738,7587
4208,7588
2120,7589
4164,7590
9716,7591
3910,7592
4303,7593
1984,7594
3644,7595
2977,7596
3880,7597
1471,7598
3069,7599
1825,7600
4824,7601
5406,7602
2515,7603
4963,7604
4165,7605
2978,7606
1560,7607
3472,7608
8000,7609
3212,7610
11450,7611
3192,7612
2722,7613
77273,7614
4846,7615
3600,7616
0,7617
5885,7618
3856,7619
3342,7620
0,7621
34680,7622
1680,7623
2320,7624
1408,7625
3184,7626
5551,7627
2554,7628
2120,7629
5765,7630
2896,7631
2510,7632
2576,7633
2096,7634
4564,7635
0,7636
2560,7637
3679,7638
0,7639
7770,7640
2765,7641
3704,7642
3276,7643
2912,7644
2225,7645
3590,7646
4293,7647
2764,7648
3268,7649
1540,7650
15662,7651
3275,7652
48267,7653
3660,7654
4394,7655
0,7656
2630,7657
2872,7658
2066,7659
1896,7660
3453,7661
2205,7662
0,7663
4294,7664
11178,7665
33978,7666
1932,7667
769,7668
4404,7669
3108,7670
3974,7671
2642,7672
4123,7673
1288,7674
2265,7675
45576,7676
2823,7677
3114,7678
1888,7679
1772,7680
3316,7681
682,7682
4452,7683
3992,7684
3535,7685
3796,7686
2772,7687
2772,7688
4688,7689
4446,7690
3592,7691
1232,7692
2602,7693
4875,7694
1624,7695
2854,7696
3228,7697
12028,7698
4227,7699
13248,7700
4222,7701
0,7702
2404,7703
1896,7704
1983,7705
1408,7706
2898,7707
5111,7708
1904,7709
4749,7710
0,7711
2700,7712
3408,7713
840,7714
3504,7715
3933,7716
3337,7717
18110,7718
2806,7719
768,7720
3467,7721
5044,7722
2674,7723
2926,7724
14600,7725
3064,7726
1045,7727
3648,7728
4859,7729
5222,7730
155305,7731
20145,7732
150794,7733
6640,7734
106000,7735
2984,7736
4602,7737
2828,7738
2796,7739
2682,7740
4551,7741
2700,7742
3566,7743
1144,7744
0,7745
1896,7746
4244,7747
2967,7748
3213,7749
2928,7750
1987,7751
3876,7752
4578,7753
8534,7754
2643,7755
2486,7756
4312,7757
7509,7758
3587,7759
4813,7760
3734,7761
5552,7762
2888,7763
3112,7764
1400,7765
2292,7766
6209,7767
1680,7768
3626,7769
2426,7770
8010,7771
3401,7772
3209,7773
5942,7774
5541,7775
3332,7776
3754,7777
2661,7778
1896,7779
2928,7780
3564,7781
3222,7782
7390,7783
792,7784
1540,7785
2592,7786
2792,7787
3761,7788
2899,7789
2688,7790
3766,7791
974,7792
3294,7793
3414,7794
5210,7795
5878,7796
2838,7797
6007,7798
6135,7799
1367,7800
5418,7801
2530,7802
3421,7803
2908,7804
4272,7805
3424,7806
4644,7807
1428,7808
3834,7809
7526,7810
3198,7811
4840,7812
3302,7813
18284,7814
4006,7815
9278,7816
53749,7817
4338,7818
1442,7819
1408,7820
2848,7821
7680,7822
4037,7823
3250,7824
3752,7825
4106,7826
3152,7827
18882,7828
3569,7829
868,7830
2040,7831
1983,7832
1274,7833
4975,7834
0,7835
167016,7836
4394,7837
2332,7838
3850,7839
4376,7840
2801,7841
4903,7842
5142,7843
3145,7844
2213,7845
935,7846
6219,7847
5186,7848
1525,7849
1745,7850
4846,7851
3236,7852
2472,7853
6605,7854
3230,7855
2552,7856
1540,7857
1825,7858
2970,7859
3324,7860
3789,7861
4860,7862
3767,7863
2352,7864
1680,7865
0,7866
2908,7867
2889,7868
2950,7869
3132,7870
3499,7871
3830,7872
1680,7873
5052,7874
702,7875
4848,7876
4479,7877
5425,7878
1944,7879
3444,7880
3416,7881
4976,7882
4754,7883
18644,7884
3132,7885
2711,7886
38602,7887
3846,7888
3020,7889
3926,7890
3836,7891
2828,7892
4675,7893
3562,7894
2064,7895
3042,7896
792,7897
2496,7898
6028,7899
2052,7900
1983,7901
7637,7902
9370,7903
2028,7904
1872,7905
1981,7906
2720,7907
3008,7908
0,7909
4766,7910
3244,7911
6739,7912
1680,7913
2994,7914
2608,7915
6578,7916
6874,7917
3282,7918
0,7919
2516,7920
5184,7921
5135,7922
3104,7923
1568,7924
1748,7925
3156,7926
2552,7927
3448,7928
520,7929
3562,7930
4560,7931
4631,7932
1292,7933
0,7934
2268,7935
3528,7936
2830,7937
3058,7938
4339,7939
2984,7940
4385,7941
2465,7942
2864,7943
2308,7944
2673,7945
2398,7946
2072,7947
2157,7948
3986,7949
1906,7950
9742,7951
1451,7952
1500,7953
2291,7954
3586,7955
74003,7956
3216,7957
2999,7958
1540,7959
2875,7960
3162,7961
3260,7962
2196,7963
3166,7964
112454,7965
2928,7966
3220,7967
3360,7968
17195,7969
3458,7970
4773,7971
5118,7972
3888,7973
3116,7974
1684,7975
3984,7976
4666,7977
3761,7978
3518,7979
3627,7980
5112,7981
2271,7982
2786,7983
8015,7984
7660,7985
4712,7986
4145,7987
4171,7988
8263,7989
2432,7990
1428,7991
4861,7992
3480,7993
12750,7994
2302,7995
3384,7996
2084,7997
2588,7998
2452,7999
11892,8000
4180,9001
1984,9002
7048,9003
5414,9004
4832,9005
3848,9006
3118,9007
5357,9008
3034,9009
8808,9010
5622,9011
4980,9012
2571,9013
5559,9014
2378,9015
2188,9016
10665,9017
8661,9018
1500,9019
2800,9020
2589,9021
1772,9022
3116,9023
3605,9024
2960,9025
4228,9026
8369,9027
3418,9028
2175,9029
2177,9030
3747,9031
1680,9032
2479,9033
2672,9034
7476,9035
3753,9036
4373,9037
2672,9038
1766,9039
3528,9040
0,9041
1416,9042
585,9043
4176,9044
1260,9045
12752,9046
10752,9047
4308,9048
3495,9049
0,9050
4784,9051
3114,9052
3138,9053
3566,9054
1408,9055
4423,9056
2772,9057
4585,9058
1680,9059
2774,9060
1964,9061
4294,9062
2330,9063
4580,9064
2698,9065
600,9066
5806,9067
5650,9068
7718,9069
2498,9070
4145,9071
2704,9072
3116,9073
4295,9074
5275,9075
2317,9076
2042,9077
1540,9078
9035,9079
5877,9080
5650,9081
2142,9082
37272,9083
7936,9084
4708,9085
2190,9086
4092,9087
2532,9088
4210,9089
3028,9090
2202,9091
3199,9092
1980,9093
3543,9094
2716,9095
5215,9096
2969,9097
0,9098
5245,9099
3526,9100
3855,9101
6603,9102
3964,9103
4535,9104
7011,9105
3866,9106
8417,9107
4006,9108
2675,9109
2752,9110
2224,9111
1500,9112
7100,9113
4004,9114
23980,9115
6102,9116
4239,9117
2052,9118
2322,9119
3831,9120
3719,9121
6150,9122
1582,9123
3755,9124
3528,9125
2756,9126
1787,9127
2226,9128
6909,9129
8566,9130
2312,9131
5060,9132
719,9133
1760,9134
4005,9135
6377,9136
3027,9137
4676,9138
4886,9139
4892,9140
9580,9141
9048,9142
2199,9143
5096,9144
2394,9145
3792,9146
1680,9147
3131,9148
0,9149
5597,9150
3693,9151
2852,9152
4740,9153
2388,9154
2830,9155
2052,9156
10647,9157
3343,9158
3072,9159
3286,9160
3682,9161
10856,9162
2650,9163
2660,9164
2422,9165
4305,9166
4224,9167
4765,9168
3865,9169
7672,9170
2945,9171
3034,9172
3624,9173
1896,9174
2844,9175
1908,9176
0,9177
2656,9178
17255,9179
3228,9180
1216,9181
1712,9182
3116,9183
2444,9184
2050,9185
4152,9186
1644,9187
68555,9188
2736,9189
3576,9190
2640,9191
3614,9192
2736,9193
3319,9194
3264,9195
4168,9196
4950,9197
2745,9198
5609,9199
3078,9200
11251,9201
6650,9202
8886,9203
3512,9204
2618,9205
65852,9206
5100,9207
1728,9208
4577,9209
2052,9210
2724,9211
8716,9212
3905,9213
4674,9214
3762,9215
2036,9216
2682,9217
2641,9218
864,9219
2663,9220
3254,9221
5583,9222
6011,9223
1820,9224
3992,9225
1240,9226
3255,9227
650,9228
617,9229
3362,9230
9930,9231
5025,9232
2055,9233
3388,9234
2033,9235
4688,9236
4760,9237
3354,9238
3504,9239
2790,9240
2355,9241
2893,9242
2828,9243
2888,9244
1950,9245
3480,9246
2871,9247
3000,9248
2420,9249
1896,9250
2332,9251
1983,9252
4062,9253
2838,9254
8728,9255
2682,9256
2898,9257
2928,9258
2529,9259
3790,9260
3306,9261
7601,9262
2728,9263
0,9264
3434,9265
4010,9266
4090,9267
1316,9268
1760,9269
840,9270
4552,9271
3132,9272
4400,9273
3044,9274
3628,9275
2498,9276
2562,9277
8948,9278
6930,9279
2644,9280
2261,9281
3817,9282
2918,9283
1896,9284
3022,9285
2427,9286
4193,9287
3934,9288
2522,9289
4034,9290
3473,9291
2490,9292
2653,9293
1974,9294
5133,9295
3641,9296
2898,9297
2128,9298
2063,9299
3362,9300
2160,9301
4127,9302
4640,9303
7006,9304
5630,9305
7361,9306
3766,9307
2768,9308
3414,9309
1528,9310
4068,9311
5558,9312
3221,9313
23992,9314
2244,9315
4436,9316
2828,9317
3101,9318
3874,9319
5735,9320
4952,9321
1896,9322
2976,9323
4650,9324
2768,9325
1805,9326
5578,9327
3006,9328
3188,9329
2181,9330
3653,9331
3216,9332
2820,9333
2407,9334
3054,9335
4226,9336
2804,9337
3943,9338
1680,9339
6010,9340
6047,9341
745,9342
3784,9343
2945,9344
17303,9345
4136,9346
3066,9347
2874,9348
3666,9349
3346,9350
2370,9351
2112,9352
2104,9353
3017,9354
4497,9355
1344,9356
1896,9357
8923,9358
868,9359
2290,9360
2090,9361
7993,9362
4977,9363
2887,9364
45340,9365
3064,9366
3484,9367
2664,9368
8346,9369
4467,9370
1680,9371
2624,9372
1680,9373
5297,9374
2624,9375
2964,9376
4351,9377
21600,9378
4861,9379
3069,9380
2508,9381
2064,9382
3365,9383
2176,9384
1680,9385
3100,9386
2846,9387
3845,9388
5420,9389
4511,9390
2654,9391
2744,9392
4884,9393
6683,9394
2576,9395
3168,9396
4296,9397
5547,9398
1984,9399
5869,9400
2890,9401
1952,9402
5290,9403
3274,9404
3607,9405
2160,9406
3279,9407
2108,9408
0,9409
3748,9410
2980,9411
3264,9412
13004,9413
4011,9414
2954,9415
5220,9416
2830,9417
3230,9418
4200,9419
3536,9420
2901,9421
2072,9422
0,9423
3733,9424
1544,9425
2480,9426
2550,9427
3476,9428
5512,9429
17664,9430
3813,9431
1584,9432
2076,9433
1604,9434
8868,9435
3408,9436
3011,9437
4810,9438
1896,9439
2780,9440
1680,9441
2688,9442
2810,9443
3950,9444
2772,9445
2830,9446
2055,9447
1680,9448
7478,9449
1527,9450
6049,9451
2084,9452
6637,9453
3120,9454
1963,9455
1929,9456
3648,9457
23710,9458
5590,9459
2538,9460
3430,9461
2612,9462
2269,9463
6062,9464
3520,9465
2052,9466
3531,9467
2544,9468
2980,9469
1033,9470
3658,9471
2184,9472
4479,9473
0,9474
3354,9475
3114,9476
3472,9477
2640,9478
2725,9479
4734,9480
8838,9481
53760,9482
5776,9483
3131,9484
4465,9485
4677,9486
3300,9487
2926,9488
18432,9489
0,9490
2176,9491
12811,9492
3810,9493
3616,9494
3398,9495
2916,9496
2990,9497
0,9498
11795,9499
5645,9500
4199,9501
3111,9502
2682,9503
1540,9504
4932,9505
8616,9506
2504,9507
2400,9508
3016,9509
3842,9510
0,9511
3774,9512
86031,9513
1936,9514
2592,9515
3076,9516
2730,9517
4168,9518
3856,9519
0,9520
3870,9521
4078,9522
1533,9523
3856,9524
670,9525
3700,9526
2412,9528
16842,9529
2857,9530
3715,9531
2481,9532
1767,9533
3203,9534
3444,9535
3004,9536
6380,9537
4970,9538
1830,9539
0,9540
2385,9541
1540,9542
8456,9543
6024,9544
4966,9545
3272,9546
2352,9547
3250,9548
5235,9549
4036,9550
6380,9551
3004,9552
5707,9553
8333,9554
2284,9555
6630,9556
3080,9557
4004,9558
2680,9559
4658,9560
2810,9561
2637,9562
3300,9563
2969,9564
445,9565
4611,9566
1504,9567
4554,9568
3184,9569
2192,9570
3796,9571
3484,9572
3216,9573
0,9574
2736,9575
4104,9576
4655,9577
3178,9578
3720,9579
5624,9580
2841,9581
2519,9582
3232,9583
2826,9584
5865,9585
8568,9586
3200,9587
7412,9588
9548,9589
6723,9590
2544,9591
4284,9592
2523,9593
2526,9594
2112,9595
10681,9596
3300,9597
3279,9598
2808,9599
4312,9600
902,9601
4196,9602
3298,9603
6124,9604
2653,9605
3447,9606
2797,9607
864,9608
2248,9609
4691,9610
2556,9611
414,9612
7213,9613
4113,9614
1498,9615
1872,9616
3549,9617
2708,9618
9556,9619
5078,9620
5949,9621
2508,9622
2400,9623
3759,9624
22985,9625
2742,9626
2552,9627
3288,9628
2704,9629
2688,9630
11115,9631
3608,9632
1680,9633
2724,9634
1128,9635
3993,9636
7083,9637
4354,9638
2094,9639
0,9640
2208,9641
1680,9642
3166,9643
3386,9644
3087,9645
55330,9646
3000,9647
0,9648
2380,9649
2748,9650
2795,9651
1288,9652
5621,9653
4648,9654
0,9655
2090,9656
1524,9657
4882,9658
5244,9659
1498,9660
4608,9661
1904,9662
3884,9663
2835,9664
4691,9665
1744,9666
3227,9667
2994,9668
2500,9669
3724,9670
1428,9671
1840,9672
2558,9673
4258,9674
10308,9675
1540,9676
912,9677
1680,9678
5170,9679
6299,9680
3304,9681
3504,9682
3072,9683
5931,9684
0,9685
1524,9686
1920,9687
0,9688
2596,9689
3008,9690
3872,9691
2282,9692
3258,9693
3828,9694
2592,9695
2076,9696
3552,9697
2006,9698
2880,9699
1358,9700
2683,9701
6599,9702
7538,9703
2944,9704
1680,9705
4485,9706
3100,9707
3776,9708
9138,9709
656,9710
3631,9711
4784,9712
2454,9713
2585,9714
208,9715
1776,9716
3060,9717
3290,9718
117052,9719
9425,9720
5985,9721
2076,9722
3036,9723
1932,9724
2957,9725
5925,9726
2413,9727
4281,9728
2734,9729
1476,9730
4457,9731
2456,9732
3322,9733
3117,9734
8079,9735
1568,9736
0,9737
760,9738
9825,9739
69989,9740
4942,9741
4008,9742
3516,9743
6800,9744
13684,9745
616,9746
4448,9747
1680,9748
3024,9749
2824,9750
4046,9751
6711,9752
2120,9753
3058,9754
1772,9755
10103,9756
1360,9757
2910,9758
2864,9759
2868,9760
2340,9761
2336,9762
4984,9763
1970,9764
3292,9765
4472,9766
4376,9767
3848,9768
2806,9769
66729,9770
1896,9771
3826,9772
2884,9773
1151,9774
2402,9775
3660,9776
4108,9777
2600,9778
3126,9779
1376,9780
2076,9781
2648,9782
2311,9783
5035,9784
3989,9785
56282,9786
2792,9787
5476,9788
5026,9789
3084,9790
2682,9791
3152,9792
3843,9793
2630,9794
2442,9795
5506,9796
3818,9797
1540,9798
2040,9799
2952,9800
3168,9801
1036,9802
6436,9803
2956,9804
1788,9805
2951,9806
4274,9807
2772,9808
24694,9809
3354,9810
4350,9811
4362,9812
3466,9813
4014,9814
2772,9815
1320,9816
3157,9817
0,9818
3285,9819
636,9820
2572,9821
1728,9822
3259,9823
1078,9824
2750,9825
3412,9826
4004,9827
2726,9828
3165,9829
2798,9830
3384,9831
1078,9832
6623,9833
866,9834
4896,9835
2402,9836
1896,9837
2673,9838
1540,9839
2836,9840
4034,9841
35380,9842
5156,9843
1952,9844
3088,9845
29752,9846
3218,9847
4757,9848
3482,9849
4016,9850
2583,9851
4667,9852
3044,9853
1528,9854
5361,9855
0,9856
4108,9857
2263,9858
4440,9859
3568,9860
2871,9861
3000,9862
1310,9863
3228,9864
3230,9865
5058,9866
1428,9867
1344,9868
3856,9869
2448,9870
3852,9871
3081,9872
696,9873
3608,9874
2160,9875
2848,9876
4367,9877
5815,9878
7179,9879
1444,9880
4472,9881
2052,9882
3967,9883
2948,9884
1680,9885
7047,9886
28184,9887
2718,9888
4171,9889
8031,9890
2006,9891
3538,9892
3612,9893
2236,9894
2817,9895
8287,9896
1570,9897
2858,9898
3638,9899
6147,9900
14008,9901
3076,9902
3408,9903
3514,9904
3347,9905
2526,9906
5969,9907
2481,9908
2907,9909
0,9910
2376,9911
0,9912
2920,9913
2455,9914
1265,9915
2656,9916
2743,9917
3578,9918
4191,9919
2145,9920
0,9921
2984,9922
3508,9923
1726,9924
1680,9925
2168,9926
2600,9927
1480,9928
2527,9929
2991,9930
3520,9931
1368,9932
4370,9933
4450,9934
0,9935
2904,9936
5960,9937
2380,9938
2838,9939
2887,9940
4038,9941
2458,9942
5733,9943
3400,9944
3106,9945
3924,9946
2934,9947
4346,9948
5262,9949
0,9950
1428,9951
2998,9952
2828,9953
4394,9954
2668,9955
4546,9956
2502,9957
5512,9958
2893,9959
2152,9960
2339,9961
5148,9962
1476,9963
2068,9964
3400,9965
15224,9966
3372,9967
4793,9968
1476,9969
7746,9970
2662,9971
1896,9972
4060,9973
3381,9974
2816,9975
3359,9976
3230,9977
2993,9978
3256,9979
1655,9980
3413,9981
2368,9982
5330,9983
2838,9984
2690,9985
0,9986
0,9987
4418,9988
6296,9989
2530,9990
6040,9991
2876,9992
3359,9993
3332,9994
3300,9995
3048,9996
85423,9997
0,9998
2494,9999
5580,10000
4240,10001
4638,10002
0,10003
2040,10004
5604,10005
2884,10006
2220,10007
1148,10008
5416,10009
10219,10010
2580,10011
864,10012
4251,10013
3180,10014
6280,10015
3216,10016
0,10017
2656,10018
3564,10019
1680,10020
4857,10021
5740,10022
2836,10023
3101,10024
3763,10025
2778,10026
7789,10027
3046,10028
11149,10029
2884,10030
2436,10031
4292,10032
2918,10033
3822,10034
0,10035
0,10036
2467,10037
3226,10038
2889,10039
0,10040
2656,10041
2520,10042
3484,10043
3268,10044
3796,10045
6504,10046
3976,10047
4432,10048
2448,10049
1808,10050
2436,10051
2768,10052
864,10053
2384,10054
2419,10055
5766,10056
2468,10057
6136,10058
3537,10059
0,10060
13120,10061
3828,10062
3050,10063
11968,10064
4659,10065
4004,10066
2727,10067
2828,10068
1556,10069
2006,10070
2710,10071
5126,10072
4070,10073
375,10074
9054,10075
3679,10076
2885,10077
2309,10078
0,10079
3092,10080
1804,10081
2808,10082
3459,10083
5050,10084
270886,10085
3622,10086
3280,10087
3174,10088
2754,10089
4868,10090
2400,10091
2244,10092
3073,10093
2696,10094
3391,10095
3742,10096
3440,10097
4461,10098
3921,10099
3884,10100
3730,10101
2056,10102
3921,10103
916,10104
4772,10105
3367,10106
3081,10107
712,10108
2528,10109
3356,10110
1896,10111
2828,10112
2724,10113
0,10114
3683,10115
3424,10116
871,10117
5000,10118
3052,10119
55570,10120
3685,10121
4348,10122
1896,10123
4557,10124
1760,10125
14025,10126
1680,10127
2202,10128
2784,10129
37484,10130
4204,10131
2509,10132
17080,10133
3604,10134
5618,10135
3192,10136
2341,10137
2620,10138
1998,10139
2430,10140
1538,10141
16247,10142
5330,10143
0,10144
0,10145
2796,10146
2038,10147
4508,10148
7068,10149
3025,10150
2586,10151
3526,10152
2390,10153
1760,10154
10737,10155
2250,10156
4594,10157
3744,10158
2038,10159
3914,10160
42197,10161
6955,10162
3539,10163
5715,10164
1920,10165
78313,10166
0,10167
4156,10168
4952,10169
4077,10170
4612,10171
2088,10172
21871,10173
3882,10174
22038,10175
3996,10176
1988,10177
3846,10178
3910,10179
1920,10180
2058,10181
4229,10182
3713,10183
13666,10184
2624,10185
59128,10186
3296,10187
5176,10188
2755,10189
4424,10190
0,10191
3199,10192
1512,10193
3319,10194
3416,10195
5235,10196
3420,10197
2160,10198
2880,10199
3020,10200
7276,10201
2380,10202
3094,10203
415,10204
4473,10205
46552,10206
1540,10207
3204,10208
3628,10209
3545,10210
4514,10211
2830,10212
2661,10213
1306,10214
5614,10215
3924,10216
3436,10217
5231,10218
3966,10219
0,10220
20681,10221
4015,10222
11065,10223
0,10224
4334,10225
3974,10226
6800,10227
2578,10228
11164,10229
2027,10230
1443,10231
3188,10232
2556,10233
4252,10234
3610,10235
1277,10236
4000,10237
1896,10238
2646,10239
3254,10240
1540,10241
3736,10242
45184,10243
3827,10244
6034,10245
2696,10246
2038,10247
6800,10248
2112,10249
1872,10250
4221,10251
3064,10252
2342,10253
699,10254
5105,10255
3643,10256
4206,10257
5624,10258
3166,10259
2933,10260
2152,10261
2647,10262
3289,10263
2568,10264
2646,10265
2889,10266
10135,10267
2915,10268
3847,10269
1972,10270
3638,10271
3204,10272
2244,10273
2830,10274
2984,10275
3601,10276
5078,10277
2280,10278
3052,10279
2685,10280
2603,10281
5233,10282
2794,10283
2182,10284
3492,10285
840,10286
4083,10287
2594,10288
2224,10289
2202,10290
4821,10291
3297,10292
2728,10293
2936,10294
28476,10295
2650,10296
5014,10297
13094,10298
2760,10299
0,10300
2918,10301
2310,10302
3146,10303
3020,10304
2928,10305
3443,10306
0,10307
4364,10308
8576,10309
2816,10310
2707,10311
3152,10312
2926,10313
3657,10314
4212,10315
2124,10316
3216,10317
6338,10318
3867,10319
2928,10320
4221,10321
2820,10322
3188,10323
7474,10324
0,10325
2224,10326
3738,10327
297123,10328
2813,10329
4113,10330
11953,10331
0,10332
5245,10333
4519,10334
3138,10335
371280,10336
4733,10337
944,10338
1728,10339
3772,10340
1252,10341
912,10342
3420,10343
2814,10344
19992,10345
1680,10346
3280,10347
3566,10348
2536,10349
2668,10350
1078,10351
4857,10352
2662,10353
50416,10354
998,10355
3820,10356
85430,10357
4133,10358
4578,10359
4461,10360
1890,10361
0,10362
3292,10363
1705,10364
3533,10365
3484,10366
3204,10367
1825,10368
4686,10369
5851,10370
5240,10371
3397,10372
2239,10373
2612,10374
2628,10375
0,10376
3450,10377
4658,10378
3411,10379
4505,10380
2715,10381
4563,10382
7182,10383
3587,10384
6201,10385
3378,10386
2038,10387
1184,10388
3636,10389
3148,10390
3360,10391
3298,10392
3406,10393
3408,10394
3267,10395
4775,10396
1584,10397
2990,10398
2370,10399
2621,10400
2524,10401
4368,10402
2239,10403
12954,10404
3084,10405
4462,10406
2616,10407
3080,10408
7152,10409
3128,10410
6217,10411
5554,10412
3940,10413
2792,10414
2870,10415
8835,10416
8074,10417
1922,10418
3118,10419
500,10420
3164,10421
1825,10422
2518,10423
4037,10424
664,10425
3322,10426
7196,10427
2050,10428
4691,10429
4419,10430
2918,10431
10032,10432
4100,10433
4865,10434
3363,10435
3359,10436
4724,10437
630,10438
6585,10439
2430,10440
3843,10441
2592,10442
1922,10443
5293,10444
1680,10445
4481,10446
5242,10447
6383,10448
3264,10449
6494,10450
681,10451
1896,10452
2226,10453
3730,10454
4628,10455
10418,10456
2186,10457
5615,10458
1680,10459
3328,10460
2055,10461
2342,10462
2032,10463
2292,10464
4274,10465
2225,10466
2632,10467
2792,10468
134169,10469
3234,10470
3453,10471
5916,10472
3096,10473
6004,10474
2688,10475
3596,10476
3798,10477
2716,10478
3644,10479
2088,10480
71250,10481
4181,10482
2160,10483
6431,10484
1896,10485
1680,10486
4676,10487
5609,10488
2700,10489
2898,10490
8214,10491
2724,10492
2000,10493
0,10494
3132,10495
2933,10496
4632,10497
1896,10498
3906,10499
0,10500
2598,10501
4132,10502
4316,10503
3230,10504
3796,10505
2380,10506
4682,10507
2428,10508
5440,10509
16722,10510
3152,10511
3594,10512
3994,10513
3373,10514
14674,10515
4214,10516
3240,10517
4408,10518
2707,10519
3036,10520
3952,10521
2032,10522
1680,10523
4958,10524
1864,10525
1920,10526
7892,10527
2616,10528
3692,10529
1920,10530
2392,10531
3379,10532
888,10533
2928,10534
5035,10535
2984,10536
2899,10537
2996,10538
20092,10539
4724,10540
2828,10541
3889,10542
3264,10543
0,10544
2791,10545
4518,10546
2725,10547
3600,10548
2286,10549
2472,10550
2322,10551
7856,10552
2864,10553
792,10554
4647,10555
1858,10556
1856,10557
23364,10558
3551,10559
3306,10560
2961,10561
2320,10562
4479,10563
900,10564
2784,10565
3884,10566
2984,10567
6379,10568
5360,10569
4962,10570
3064,10571
4754,10572
3366,10573
13217,10574
3663,10575
9866,10576
2769,10577
4460,10578
2312,10579
3296,10580
1738,10581
3036,10582
2627,10583
2258,10584
3208,10585
2716,10586
2486,10587
2888,10588
1408,10589
4724,10590
